site2;site1;dyadID;behaviour;complexity;presence1;presence2;shared;ibdbinary;ibdsource;neprabinary;neprasimilarity;sameregion;samehabitat;distance;min_observationtime_months;lon1;lat1;lon2;lat2;region1;region2;habitat1;habitat2;obstime1;obstime2;z.log.nepra;z.log.geo;z.obstime;z.log.obstime;refug.x;precip.x;refug.y;precip.y;meanref;z.sqrt.ref;meanprecip;z.log.precip
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Water dipping;1;0;0;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Djouroutou;Djouroutou_La Belgique;Honey eating;0;0;1;0;0;0;0;1.10E-05;0;1;2263647.811;16;-7.205258661;5.411101561;13.09056823;3.384251296;W;C;forest;forest;16;51;-2.257874317;0.359820436;-0.123437288;0.235491408;11.70184708;46;194.3661953;57;103.0340212;-0.543972137;51.5;-0.968188844
La Belgique;Bwindi;Bwindi_La Belgique;Water dipping;1;0;0;0;0;0;0;0.000230076;0;1;1919156.116;32;29.76635121;-1.04902414;13.09056823;3.384251296;E;C;forest;forest;32;51;-0.436014984;0.191388961;0.431913839;1.003532226;40.46149823;35;194.3661953;57;117.4138468;-0.416188624;46;-1.379244397
La Belgique;East Nimba;East Nimba_La Belgique;Leaf sponge;1;0;0;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;Bateke;Bateke_La Belgique;Termite fishing;1;1;1;1;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Gishwati;Gishwati_La Belgique;Underground toolset;2;0;1;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Gishwati;Gishwati_La Belgique;Honey underground ;1;0;1;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Honey above-ground;1;0;0;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;East Nimba;East Nimba_La Belgique;Ant eating;0;0;1;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;Gishwati;Gishwati_La Belgique;Nut cracking;2;0;0;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Goualougo;Goualougo_La Belgique;Honey eating;0;1;1;1;1;figS93;1;0.002586074;1;1;413166.2842;51;16.607265;2.177149498;13.09056823;3.384251296;C;C;forest;forest;180;51;1.013727865;-1.375467465;1.091393302;1.519982335;146.725973;37;194.3661953;57;170.5460842;-0.00151433;47;-1.300970863
La Belgique;East Nimba;East Nimba_La Belgique;Ant fishing;1;0;0;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;East Nimba;East Nimba_La Belgique;Honey underground ;1;0;1;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;Bateke;Bateke_La Belgique;Water dipping;1;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Leaf sponge;1;0;0;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Bateke;Bateke_La Belgique;Ant fishing;1;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Djouroutou;Djouroutou_La Belgique;Honey toolset;2;0;0;0;0;0;0;1.10E-05;0;1;2263647.811;16;-7.205258661;5.411101561;13.09056823;3.384251296;W;C;forest;forest;16;51;-2.257874317;0.359820436;-0.123437288;0.235491408;11.70184708;46;194.3661953;57;103.0340212;-0.543972137;51.5;-0.968188844
La Belgique;Dindefelo;Dindefelo_La Belgique;Underground toolset;2;0;1;0;0;0;0;8.52E-06;0;0;2977462.356;12;-12.39585383;12.36026396;13.09056823;3.384251296;W;C;savannah;forest;12;51;-2.410955872;0.639458551;-0.26227507;-0.083274332;564.3304759;116;194.3661953;57;379.3483356;1.195298393;86.5;0.919160745
La Belgique;Bwindi;Bwindi_La Belgique;Leaf sponge;1;0;0;0;0;0;0;0.000230076;0;1;1919156.116;32;29.76635121;-1.04902414;13.09056823;3.384251296;E;C;forest;forest;32;51;-0.436014984;0.191388961;0.431913839;1.003532226;40.46149823;35;194.3661953;57;117.4138468;-0.416188624;46;-1.379244397
La Belgique;Bwindi;Bwindi_La Belgique;Underground toolset;2;0;1;0;0;0;0;0.000230076;0;1;1919156.116;32;29.76635121;-1.04902414;13.09056823;3.384251296;E;C;forest;forest;32;51;-0.436014984;0.191388961;0.431913839;1.003532226;40.46149823;35;194.3661953;57;117.4138468;-0.416188624;46;-1.379244397
La Belgique;Gishwati;Gishwati_La Belgique;Ant dipping;1;0;0;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Goualougo;Goualougo_La Belgique;Honey underground ;1;0;1;0;1;figS93;1;0.002586074;1;1;413166.2842;51;16.607265;2.177149498;13.09056823;3.384251296;C;C;forest;forest;180;51;1.013727865;-1.375467465;1.091393302;1.519982335;146.725973;37;194.3661953;57;170.5460842;-0.00151433;47;-1.300970863
La Belgique;Goualougo;Goualougo_La Belgique;Ant dipping;1;1;0;0;1;figS93;1;0.002586074;1;1;413166.2842;51;16.607265;2.177149498;13.09056823;3.384251296;C;C;forest;forest;180;51;1.013727865;-1.375467465;1.091393302;1.519982335;146.725973;37;194.3661953;57;170.5460842;-0.00151433;47;-1.300970863
La Belgique;Bateke;Bateke_La Belgique;Leaf sponge;1;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Comoe;Comoe_La Belgique;Algae fishing;1;0;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;East Nimba;East Nimba_La Belgique;Honey toolset;2;0;0;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Ant eating;0;0;1;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Bateke;Bateke_La Belgique;Honey above-ground;1;1;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Honey underground ;1;0;1;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Korup;Korup_La Belgique;Honey above-ground;1;0;0;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Korup;Korup_La Belgique;Nut cracking;2;0;0;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Gishwati;Gishwati_La Belgique;Termite fishing;1;0;1;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Comoe;Comoe_La Belgique;Marrow pick;1;0;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Bwindi;Bwindi_La Belgique;Termite fishing;1;0;1;0;0;0;0;0.000230076;0;1;1919156.116;32;29.76635121;-1.04902414;13.09056823;3.384251296;E;C;forest;forest;32;51;-0.436014984;0.191388961;0.431913839;1.003532226;40.46149823;35;194.3661953;57;117.4138468;-0.416188624;46;-1.379244397
La Belgique;Comoe;Comoe_La Belgique;Honey toolset;2;0;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Bafing;Bafing_La Belgique;Nut cracking;2;0;0;0;0;0;0;1.47E-05;0;0;2798081.317;20;-10.43459141;12.98639809;13.09056823;3.384251296;W;C;savannah;forest;20;51;-2.084136558;0.576064204;0.015400493;0.482745326;536.2006924;117;194.3661953;57;365.2834439;1.127326748;87;0.940138204
La Belgique;Comoe;Comoe_La Belgique;Nut cracking;2;0;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Bateke;Bateke_La Belgique;Ant eating;0;0;1;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Goualougo;Goualougo_La Belgique;Termite eating;0;0;0;0;1;figS93;1;0.002586074;1;1;413166.2842;51;16.607265;2.177149498;13.09056823;3.384251296;C;C;forest;forest;180;51;1.013727865;-1.375467465;1.091393302;1.519982335;146.725973;37;194.3661953;57;170.5460842;-0.00151433;47;-1.300970863
La Belgique;Bateke;Bateke_La Belgique;Underground toolset;2;0;1;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Bwindi;Bwindi_La Belgique;Nut cracking;2;0;0;0;0;0;0;0.000230076;0;1;1919156.116;32;29.76635121;-1.04902414;13.09056823;3.384251296;E;C;forest;forest;32;51;-0.436014984;0.191388961;0.431913839;1.003532226;40.46149823;35;194.3661953;57;117.4138468;-0.416188624;46;-1.379244397
La Belgique;Bateke;Bateke_La Belgique;Ant dipping;1;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Nut cracking;2;0;0;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Bateke;Bateke_La Belgique;Honey eating;0;0;1;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Bateke;Bateke_La Belgique;Honey underground ;1;0;1;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Budongo;Budongo_La Belgique;Termite eating;0;1;0;0;0;0;0;0.000234964;0;1;2058795.759;10;31.531515;1.736033555;13.09056823;3.384251296;E;C;forest;forest;10;51;-0.423418346;0.263045338;-0.331693961;-0.285295492;67.76741782;41.66666667;194.3661953;57;131.0668066;-0.301930419;49.33333333;-1.124624584
La Belgique;Gishwati;Gishwati_La Belgique;Honey above-ground;1;0;0;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Gishwati;Gishwati_La Belgique;Leaf sponge;1;0;0;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;East Nimba;East Nimba_La Belgique;Algae fishing;1;0;0;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;Comoe;Comoe_La Belgique;Honey eating;0;0;1;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Korup;Korup_La Belgique;Algae fishing;1;0;0;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Honey toolset;2;0;0;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Bateke;Bateke_La Belgique;Algae fishing;1;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Bateke;Bateke_La Belgique;Marrow pick;1;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Gishwati;Gishwati_La Belgique;Honey eating;0;0;1;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Gishwati;Gishwati_La Belgique;Ant fishing;1;0;0;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Korup;Korup_La Belgique;Honey eating;0;0;1;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Budongo;Budongo_La Belgique;Leaf sponge;1;1;0;0;0;0;0;0.000234964;0;1;2058795.759;10;31.531515;1.736033555;13.09056823;3.384251296;E;C;forest;forest;10;51;-0.423418346;0.263045338;-0.331693961;-0.285295492;67.76741782;41.66666667;194.3661953;57;131.0668066;-0.301930419;49.33333333;-1.124624584
La Belgique;East Nimba;East Nimba_La Belgique;Termite fishing;1;0;1;0;0;0;0;2.55E-05;0;1;2442239.75;16;-8.579053627;7.427879672;13.09056823;3.384251296;W;C;forest;forest;16;51;-1.754081711;0.437294457;-0.123437288;0.235491408;0;66;194.3661953;57;97.18309765;-0.59850559;61.5;-0.322326011
La Belgique;Korup;Korup_La Belgique;Ant dipping;1;0;0;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Comoe;Comoe_La Belgique;Water dipping;1;1;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Gishwati;Gishwati_La Belgique;Honey toolset;2;0;0;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
La Belgique;Issa-Ugalla;Issa-Ugalla_La Belgique;Termite eating;0;0;0;0;0;0;0;0.000284446;0;0;2176847.022;51;30.56464;-5.493410043;13.09056823;3.384251296;E;C;savannah;forest;208;51;-0.308905627;0.319929448;1.091393302;1.519982335;255.6087378;86;194.3661953;57;224.9874666;0.360325291;71.5;0.226013967
La Belgique;Bateke;Bateke_La Belgique;Honey toolset;2;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Korup;Korup_La Belgique;Underground toolset;2;1;1;1;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Bateke;Bateke_La Belgique;Termite eating;0;0;0;0;0;0;0;0.000259505;1;0;613872.697;23;14.01392055;-2.089069386;13.09056823;3.384251296;C;C;savannah;forest;23;51;-0.363892178;-0.971521073;0.11952883;0.637608361;228.6298578;57;194.3661953;57;211.4980266;0.27517156;57;-0.598882724
La Belgique;Korup;Korup_La Belgique;Leaf sponge;1;0;0;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Comoe;Comoe_La Belgique;Termite fishing;1;1;1;1;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Comoe;Comoe_La Belgique;Leaf sponge;1;1;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Korup;Korup_La Belgique;Ant fishing;1;1;0;0;0;0;0;0.000171683;0;1;506614.0931;16;8.8687042;5.123873041;13.09056823;3.384251296;NC;C;forest;forest;16;51;-0.61143511;-1.167443603;-0.123437288;0.235491408;0;58;194.3661953;57;97.18309765;-0.59850559;57.5;-0.567095806
La Belgique;Comoe;Comoe_La Belgique;Honey above-ground;1;1;0;0;0;0;0;4.98E-05;0;0;1954163.59;18;-3.70789;8.841651;13.09056823;3.384251296;W;C;savannah;forest;18;51;-1.353018982;0.209831317;-0.054018397;0.366000745;298.9687793;69.5;194.3661953;57;246.6674873;0.492000824;63.25;-0.220206874
La Belgique;Gishwati;Gishwati_La Belgique;Ant eating;0;0;1;0;0;0;0;0.000224963;0;1;1900555.656;51;29.36945725;-1.819210288;13.09056823;3.384251296;E;C;forest;forest;100;51;-0.449481127;0.181452684;1.091393302;1.519982335;44.30692668;43;194.3661953;57;119.336561;-0.399710198;50;-1.075770441
